Time,PickupX,PickupY,DropoffX,DropoffY
242,1826.681,334.149,1919.707,520.202
242,1997.229,520.202,1795.672,303.14
245,2043.743,473.689,1981.725,303.14
249,1981.725,303.14,1718.15,349.653
250,1780.168,303.14,2043.743,427.175
251,1919.707,520.202,1795.672,303.14
251,1811.177,520.202,1857.69,520.202
251,1857.69,520.202,1718.15,396.167
252,1888.699,411.671,1997.229,303.14
253,1857.69,411.671,1795.672,303.14
255,1935.212,318.645,1935.212,442.68
256,1826.681,427.175,1718.15,427.175
257,2043.743,318.645,1888.699,520.202
258,1935.212,365.158,2028.238,411.671
259,1718.15,504.697,1718.15,334.149
260,1826.681,349.653,1718.15,489.193
262,1826.681,396.167,1764.663,303.14
263,1888.699,303.14,1811.177,520.202
263,1718.15,396.167,2028.238,411.671
266,1733.655,303.14,1919.707,520.202
267,1873.194,303.14,2043.743,349.653
268,1733.655,411.671,1888.699,520.202
270,2012.734,411.671,1764.663,303.14
272,1981.725,303.14,1904.203,520.202
275,1966.221,411.671,1904.203,411.671
275,1873.194,520.202,1795.672,303.14
276,1904.203,303.14,2043.743,473.689
277,1749.159,411.671,1780.168,303.14
277,1904.203,411.671,2043.743,334.149
277,1950.716,520.202,1718.15,318.645
279,1888.699,411.671,1935.212,473.689
280,1904.203,411.671,1935.212,396.167
280,1795.672,303.14,1873.194,411.671
282,1935.212,442.68,1826.681,473.689
286,1935.212,318.645,1919.707,520.202
286,1718.15,473.689,2043.743,380.662
287,1919.707,303.14,1857.69,411.671
287,1733.655,303.14,1795.672,520.202
290,1826.681,334.149,1888.699,411.671
290,1811.177,411.671,1904.203,520.202
291,1997.229,411.671,1826.681,396.167
291,1795.672,520.202,1826.681,427.175
292,1718.15,427.175,1826.681,349.653
297,1981.725,303.14,1935.212,318.645
297,1904.203,411.671,1795.672,520.202
297,1935.212,365.158,1935.212,427.175
299,2012.734,520.202,1935.212,442.68
299,2012.734,411.671,2012.734,411.671
300,1981.725,411.671,1826.681,489.193
301,1749.159,303.14,1935.212,489.193
302,1997.229,303.14,1826.681,442.68
303,2043.743,365.158,1873.194,520.202
304,1919.707,520.202,1842.185,303.14
306,1873.194,520.202,2043.743,504.697
307,1935.212,458.184,1873.194,411.671
310,1935.212,458.184,1935.212,458.184
311,1873.194,520.202,2012.734,520.202
312,1935.212,380.662,1718.15,489.193
313,1718.15,380.662,1935.212,334.149
313,1950.716,303.14,1718.15,396.167
317,1749.159,411.671,1857.69,303.14
319,1795.672,303.14,1826.681,318.645
319,2043.743,396.167,1733.655,520.202
323,1935.212,334.149,1888.699,411.671
327,1935.212,458.184,1718.15,380.662
329,1935.212,504.697,1718.15,442.68
331,1873.194,303.14,1764.663,303.14
333,2043.743,334.149,1733.655,520.202
333,1935.212,458.184,1935.212,318.645
335,1935.212,458.184,1718.15,504.697
335,1873.194,520.202,1733.655,303.14
336,1919.707,520.202,2043.743,334.149
336,1919.707,411.671,1997.229,303.14
336,1950.716,411.671,1935.212,334.149
338,1826.681,365.158,1811.177,303.14
338,1718.15,489.193,1981.725,303.14
338,1966.221,303.14,1795.672,303.14
339,1764.663,303.14,1935.212,349.653
340,1718.15,349.653,1826.681,427.175
342,2043.743,489.193,1904.203,411.671
342,1888.699,520.202,1811.177,303.14
344,1718.15,318.645,1749.159,520.202
344,1904.203,411.671,1826.681,380.662
344,2043.743,365.158,2043.743,396.167
345,1749.159,411.671,1733.655,411.671
345,1919.707,303.14,1919.707,411.671
347,1795.672,411.671,2043.743,318.645
348,1966.221,303.14,1780.168,411.671
350,2012.734,520.202,2043.743,504.697
352,1857.69,411.671,1888.699,520.202
354,1919.707,520.202,2043.743,349.653
355,1935.212,334.149,1811.177,303.14
355,1826.681,442.68,1873.194,303.14
356,1718.15,442.68,1718.15,473.689
357,1966.221,520.202,1811.177,411.671
360,1950.716,303.14,1935.212,504.697
361,1966.221,411.671,1935.212,396.167
363,1718.15,396.167,1919.707,411.671
363,2012.734,303.14,1764.663,520.202
365,1997.229,411.671,1826.681,473.689
366,2043.743,334.149,1780.168,303.14
367,1811.177,411.671,1935.212,318.645
367,1826.681,504.697,2043.743,504.697
369,2012.734,411.671,1749.159,411.671
369,2043.743,380.662,1749.159,303.14
370,1718.15,458.184,1826.681,349.653
371,1795.672,303.14,1935.212,318.645
371,1718.15,427.175,1749.159,411.671
373,1718.15,396.167,1718.15,318.645
374,1935.212,380.662,1857.69,303.14
375,1826.681,365.158,1733.655,303.14
375,1733.655,411.671,1718.15,442.68
376,1857.69,520.202,2043.743,334.149
376,1873.194,303.14,1826.681,427.175
378,1764.663,520.202,2012.734,520.202
378,2043.743,442.68,1780.168,520.202
380,1811.177,411.671,1966.221,520.202
382,2012.734,520.202,2028.238,411.671
383,2043.743,489.193,1873.194,520.202
387,1795.672,303.14,1935.212,365.158
388,1718.15,473.689,1935.212,458.184
389,2043.743,442.68,1904.203,411.671
393,2043.743,318.645,1919.707,520.202
394,1780.168,520.202,1826.681,349.653
394,1997.229,411.671,1826.681,458.184
394,2028.238,303.14,1935.212,504.697
395,1795.672,520.202,1997.229,411.671
395,1718.15,396.167,1904.203,520.202
395,1873.194,411.671,1966.221,520.202
396,1718.15,473.689,1718.15,318.645
396,2028.238,303.14,1749.159,411.671
397,1919.707,411.671,1795.672,411.671
399,2043.743,489.193,1811.177,303.14
400,1811.177,411.671,1966.221,520.202
400,1888.699,411.671,2043.743,334.149
400,1888.699,303.14,1935.212,318.645
401,1811.177,411.671,2043.743,504.697
401,1826.681,427.175,1935.212,504.697
402,1935.212,427.175,2012.734,411.671
403,1997.229,303.14,1981.725,520.202
403,1935.212,504.697,2043.743,427.175
403,2028.238,303.14,1826.681,334.149
404,1919.707,411.671,2043.743,489.193
404,1718.15,427.175,1780.168,411.671
404,1857.69,520.202,1749.159,411.671
407,1919.707,303.14,1950.716,520.202
408,1826.681,396.167,1749.159,520.202
409,1764.663,303.14,1780.168,303.14
411,2043.743,442.68,1718.15,489.193
412,1935.212,473.689,1780.168,303.14
416,1733.655,411.671,1826.681,473.689
417,1950.716,411.671,1950.716,411.671
419,1873.194,303.14,1764.663,411.671
419,2028.238,411.671,1749.159,303.14
419,1826.681,380.662,1826.681,442.68
420,1718.15,504.697,1795.672,411.671
420,2012.734,303.14,1826.681,318.645
421,1780.168,411.671,1749.159,303.14
422,2012.734,520.202,1935.212,349.653
423,1826.681,442.68,1718.15,396.167
425,2043.743,458.184,1935.212,318.645
427,1935.212,473.689,1826.681,334.149
427,1764.663,303.14,1826.681,349.653
427,1718.15,442.68,1935.212,427.175
428,2043.743,365.158,1935.212,318.645
429,1873.194,411.671,1857.69,411.671
431,1718.15,365.158,1935.212,349.653
431,1888.699,303.14,1718.15,458.184
432,1826.681,318.645,1826.681,349.653
435,1842.185,411.671,1718.15,489.193
435,1981.725,303.14,2043.743,473.689
435,1935.212,318.645,2043.743,473.689
435,2012.734,520.202,2012.734,520.202
435,1811.177,411.671,1904.203,520.202
437,1718.15,349.653,1749.159,411.671
438,1981.725,411.671,2043.743,396.167
439,1718.15,489.193,1935.212,396.167
439,2012.734,520.202,1873.194,303.14
440,1966.221,520.202,1935.212,489.193
443,2012.734,303.14,2012.734,411.671
444,1904.203,411.671,1935.212,380.662
444,1795.672,411.671,1966.221,303.14
444,1733.655,303.14,2028.238,411.671
444,1950.716,411.671,1718.15,396.167
447,1826.681,380.662,1764.663,411.671
450,1718.15,334.149,1950.716,411.671
450,1997.229,303.14,1997.229,520.202
452,1749.159,520.202,1950.716,520.202
453,2043.743,504.697,2043.743,504.697
454,1718.15,349.653,1826.681,349.653
455,1966.221,520.202,1919.707,520.202
456,2012.734,520.202,1826.681,349.653
457,1826.681,458.184,1764.663,520.202
459,2043.743,442.68,2043.743,365.158
460,2043.743,334.149,1718.15,458.184
460,1935.212,458.184,1857.69,303.14
463,1826.681,473.689,2012.734,520.202
464,1718.15,380.662,2043.743,489.193
466,1935.212,489.193,1826.681,442.68
466,1966.221,303.14,1826.681,504.697
466,1826.681,473.689,2043.743,318.645
467,1873.194,520.202,1935.212,504.697
467,1981.725,411.671,2028.238,411.671
469,2043.743,318.645,1935.212,442.68
470,1826.681,396.167,1842.185,303.14
470,1826.681,504.697,1904.203,411.671
470,1919.707,411.671,1919.707,411.671
471,1935.212,365.158,1718.15,380.662
471,2043.743,349.653,1904.203,411.671
472,1935.212,349.653,1718.15,318.645
472,1935.212,442.68,1935.212,458.184
473,1997.229,303.14,1764.663,520.202
473,1826.681,318.645,1718.15,396.167
474,1826.681,365.158,1997.229,411.671
476,1919.707,520.202,1904.203,411.671
477,1997.229,303.14,2012.734,303.14
477,1780.168,303.14,1935.212,334.149
477,1749.159,411.671,2043.743,473.689
478,1764.663,411.671,2043.743,365.158
480,1935.212,334.149,1826.681,458.184
480,2028.238,303.14,1935.212,318.645
480,2043.743,380.662,1795.672,411.671
481,2043.743,380.662,1857.69,520.202
484,2043.743,442.68,2028.238,520.202
485,1935.212,365.158,1904.203,520.202
491,1950.716,303.14,1919.707,303.14
491,1966.221,411.671,2028.238,411.671
493,1826.681,427.175,1780.168,411.671
493,2012.734,303.14,1997.229,411.671
495,1718.15,318.645,1718.15,504.697
495,1826.681,427.175,2043.743,380.662
495,1795.672,411.671,1826.681,365.158
496,1950.716,520.202,1780.168,303.14
496,1764.663,411.671,2043.743,442.68
502,1749.159,303.14,1718.15,334.149
503,1749.159,411.671,1842.185,411.671
503,1966.221,411.671,1749.159,303.14
504,1811.177,520.202,1826.681,504.697
504,1718.15,504.697,1919.707,520.202
505,1935.212,396.167,1997.229,411.671
505,1935.212,334.149,2012.734,520.202
506,1733.655,411.671,1733.655,303.14
506,1826.681,489.193,1718.15,504.697
506,1966.221,303.14,1795.672,303.14
506,1718.15,334.149,1826.681,318.645
507,1733.655,411.671,1826.681,473.689
507,1966.221,303.14,2043.743,473.689
508,2043.743,334.149,2043.743,396.167
508,1935.212,504.697,1795.672,303.14
508,1826.681,458.184,2012.734,411.671
508,1733.655,303.14,1764.663,411.671
509,1718.15,489.193,1826.681,458.184
510,2012.734,411.671,1842.185,411.671
510,1749.159,520.202,2028.238,520.202
511,1935.212,489.193,1904.203,520.202
511,1718.15,334.149,1826.681,380.662
513,1904.203,411.671,1873.194,411.671
514,1857.69,411.671,2012.734,411.671
514,1718.15,349.653,1997.229,411.671
515,1718.15,504.697,1935.212,504.697
516,1950.716,520.202,1826.681,442.68
517,2012.734,411.671,1888.699,520.202
521,2043.743,380.662,1795.672,411.671
522,1935.212,349.653,1718.15,334.149
524,1888.699,411.671,1718.15,473.689
525,2043.743,318.645,1966.221,303.14
525,2043.743,380.662,1935.212,396.167
525,1935.212,473.689,1919.707,303.14
526,1904.203,520.202,1718.15,427.175
527,1919.707,303.14,1966.221,520.202
528,1718.15,380.662,1826.681,473.689
528,2043.743,365.158,1997.229,411.671
528,1873.194,303.14,1935.212,489.193
528,1935.212,489.193,1919.707,303.14
528,1935.212,442.68,1826.681,473.689
529,1935.212,334.149,1718.15,427.175
530,1873.194,303.14,1919.707,303.14
531,1935.212,458.184,1826.681,318.645
533,1764.663,303.14,1950.716,303.14
535,2043.743,442.68,1733.655,520.202
536,1935.212,442.68,1981.725,303.14
537,1718.15,396.167,1718.15,380.662
538,1935.212,427.175,1857.69,520.202
538,1733.655,303.14,1935.212,442.68
538,2043.743,489.193,1718.15,349.653
539,1795.672,411.671,1842.185,303.14
541,1919.707,411.671,1950.716,411.671
542,1966.221,411.671,1764.663,303.14
543,1935.212,380.662,1826.681,427.175
546,1826.681,473.689,1935.212,473.689
549,1981.725,411.671,1935.212,458.184
550,2043.743,427.175,1826.681,380.662
551,1826.681,365.158,1981.725,520.202
553,1935.212,427.175,1842.185,520.202
555,1764.663,411.671,1826.681,458.184
555,2028.238,411.671,2012.734,411.671
556,2043.743,349.653,1857.69,411.671
558,1857.69,520.202,1733.655,411.671
558,1718.15,349.653,1718.15,458.184
559,1718.15,427.175,1718.15,442.68
559,2043.743,365.158,1780.168,520.202
560,2028.238,303.14,1826.681,334.149
560,1795.672,520.202,1950.716,520.202
560,1749.159,303.14,1733.655,303.14
561,1981.725,303.14,1935.212,504.697
561,1857.69,520.202,1919.707,411.671
562,1904.203,411.671,1935.212,489.193
564,1826.681,473.689,2043.743,334.149
565,1733.655,520.202,2043.743,473.689
566,1780.168,520.202,1966.221,411.671
569,1888.699,520.202,1888.699,520.202
570,1950.716,411.671,1873.194,520.202
571,1718.15,427.175,1795.672,303.14
572,1749.159,303.14,1826.681,334.149
573,1718.15,489.193,1718.15,318.645
573,1795.672,303.14,2012.734,303.14
579,2012.734,411.671,1935.212,458.184
580,1997.229,411.671,1811.177,411.671
581,1826.681,334.149,1997.229,520.202
582,2043.743,504.697,1966.221,411.671
583,1919.707,303.14,1718.15,396.167
585,1764.663,303.14,1749.159,520.202
585,1718.15,489.193,1811.177,303.14
588,1764.663,520.202,2043.743,349.653
589,1826.681,365.158,2043.743,427.175
592,1749.159,303.14,2043.743,334.149
592,1811.177,411.671,1950.716,411.671
594,1873.194,303.14,1873.194,411.671
596,1718.15,427.175,1718.15,380.662
599,2043.743,504.697,1966.221,520.202
603,1888.699,303.14,1780.168,303.14
603,1718.15,442.68,1904.203,411.671
604,1842.185,303.14,1981.725,303.14
605,1764.663,520.202,2043.743,458.184
605,1935.212,334.149,1981.725,520.202
606,1718.15,318.645,1935.212,349.653
609,2043.743,396.167,1749.159,303.14
612,1795.672,303.14,1780.168,411.671
612,2043.743,489.193,1966.221,520.202
619,1935.212,504.697,1935.212,349.653
622,2028.238,411.671,1904.203,303.14
622,1826.681,473.689,1811.177,303.14
625,1826.681,365.158,2028.238,303.14
639,1795.672,303.14,2043.743,489.193
640,1842.185,411.671,1950.716,411.671
644,2012.734,520.202,1950.716,411.671
647,1842.185,411.671,2043.743,473.689
648,1904.203,520.202,2012.734,303.14
652,1935.212,334.149,1718.15,318.645
653,1857.69,520.202,1718.15,396.167
655,2012.734,520.202,1826.681,504.697
657,1904.203,303.14,2043.743,458.184
659,1811.177,303.14,1826.681,318.645
659,1904.203,303.14,1857.69,303.14
661,1919.707,411.671,1935.212,349.653
665,1950.716,411.671,1935.212,458.184
666,1857.69,520.202,2043.743,504.697
667,1935.212,473.689,1935.212,365.158
668,2012.734,411.671,1842.185,303.14
668,1826.681,504.697,1826.681,318.645
673,1888.699,303.14,1935.212,442.68
673,1981.725,303.14,1857.69,520.202
675,1826.681,334.149,1935.212,318.645
675,1919.707,520.202,1950.716,520.202
677,1935.212,318.645,2043.743,380.662
681,2012.734,411.671,2043.743,380.662
682,1842.185,303.14,1935.212,318.645
682,2043.743,442.68,1873.194,303.14
682,1935.212,349.653,1826.681,380.662
683,1733.655,411.671,1966.221,411.671
686,1842.185,520.202,1826.681,473.689
688,1950.716,303.14,2043.743,318.645
689,1935.212,318.645,1749.159,411.671
689,1795.672,411.671,1718.15,442.68
691,1733.655,520.202,1997.229,303.14
691,1718.15,365.158,2012.734,520.202
696,2028.238,411.671,1904.203,411.671
698,1935.212,380.662,1857.69,303.14
700,1873.194,303.14,1749.159,303.14
701,1826.681,380.662,1733.655,520.202
704,1935.212,396.167,1749.159,520.202
705,1718.15,318.645,1873.194,303.14
706,1780.168,411.671,1764.663,520.202
708,1904.203,520.202,2012.734,520.202
710,2043.743,473.689,1857.69,520.202
710,1935.212,458.184,1842.185,303.14
710,1935.212,334.149,1842.185,520.202
711,1935.212,489.193,1935.212,489.193
712,2012.734,303.14,2043.743,380.662
713,1826.681,458.184,1950.716,520.202
716,1873.194,303.14,1826.681,334.149
723,1981.725,303.14,1935.212,334.149
723,1826.681,318.645,1718.15,458.184
723,1764.663,520.202,2012.734,303.14
724,1764.663,303.14,1935.212,334.149
729,1780.168,303.14,1718.15,427.175
736,1718.15,427.175,1935.212,318.645
742,1764.663,303.14,1950.716,303.14
744,1935.212,318.645,1935.212,318.645
745,1826.681,489.193,1764.663,303.14
749,1826.681,396.167,2043.743,442.68
753,1811.177,411.671,1733.655,411.671
754,1997.229,303.14,1873.194,411.671
755,2043.743,489.193,1935.212,334.149
756,1935.212,458.184,1826.681,349.653
756,1733.655,411.671,1826.681,396.167
758,1811.177,411.671,1857.69,303.14
760,1950.716,411.671,1966.221,303.14
767,1733.655,520.202,1981.725,520.202
769,1718.15,458.184,1935.212,349.653
769,1826.681,427.175,1842.185,520.202
769,1857.69,303.14,1780.168,411.671
770,1718.15,396.167,1718.15,489.193
773,1718.15,458.184,1795.672,520.202
773,1811.177,520.202,1857.69,303.14
775,2012.734,411.671,1718.15,365.158
779,1811.177,411.671,1935.212,489.193
779,1764.663,303.14,1935.212,334.149
784,1981.725,520.202,1826.681,504.697
787,1842.185,411.671,1826.681,458.184
794,1919.707,520.202,1842.185,520.202
795,1904.203,303.14,1904.203,411.671
796,1780.168,411.671,2043.743,489.193
796,1904.203,411.671,1718.15,365.158
800,1733.655,520.202,1780.168,520.202
801,1888.699,411.671,1873.194,520.202
803,1935.212,396.167,1981.725,520.202
803,1718.15,380.662,1718.15,458.184
805,1780.168,520.202,1795.672,303.14
805,1935.212,380.662,2043.743,489.193
805,1718.15,458.184,1718.15,489.193
806,1997.229,303.14,1904.203,303.14
810,1935.212,473.689,1749.159,411.671
811,1718.15,396.167,1935.212,442.68
812,2028.238,520.202,1857.69,520.202
812,2012.734,520.202,1718.15,349.653
814,1780.168,520.202,1826.681,318.645
814,1718.15,318.645,1904.203,303.14
815,1873.194,520.202,1997.229,303.14
816,1873.194,303.14,1718.15,349.653
816,1718.15,427.175,1935.212,427.175
816,1826.681,458.184,1888.699,411.671
818,1935.212,349.653,1826.681,458.184
820,1904.203,520.202,1826.681,396.167
820,1935.212,458.184,2012.734,411.671
823,2028.238,520.202,1935.212,504.697
824,1966.221,411.671,1780.168,303.14
825,1981.725,303.14,2043.743,473.689
826,1981.725,520.202,1935.212,473.689
827,1826.681,334.149,1780.168,520.202
827,1888.699,411.671,2043.743,380.662
831,1857.69,411.671,2028.238,520.202
832,1919.707,303.14,1919.707,303.14
833,1935.212,442.68,1966.221,411.671
833,1873.194,411.671,2043.743,380.662
833,1888.699,520.202,1718.15,473.689
833,1997.229,520.202,1718.15,365.158
835,1718.15,334.149,1718.15,504.697
837,2012.734,411.671,1718.15,365.158
839,1795.672,520.202,1733.655,303.14
839,1826.681,427.175,1718.15,349.653
839,1873.194,520.202,1857.69,520.202
839,1826.681,334.149,1981.725,411.671
842,1764.663,303.14,1826.681,442.68
843,1935.212,442.68,1764.663,303.14
843,1718.15,365.158,1935.212,380.662
844,1919.707,303.14,2012.734,520.202
845,2028.238,520.202,1718.15,473.689
848,1718.15,458.184,1997.229,520.202
848,1842.185,520.202,2012.734,411.671
849,1764.663,411.671,1826.681,473.689
851,1919.707,520.202,1780.168,303.14
852,1950.716,303.14,1981.725,303.14
853,1826.681,396.167,2043.743,380.662
856,1749.159,303.14,1826.681,458.184
858,1780.168,520.202,1966.221,303.14
859,1935.212,396.167,2028.238,411.671
862,1718.15,380.662,1780.168,303.14
863,1966.221,411.671,1780.168,411.671
866,1749.159,520.202,1718.15,489.193
870,1935.212,489.193,1826.681,318.645
872,2043.743,380.662,1826.681,427.175
875,1795.672,303.14,2043.743,318.645
875,1718.15,349.653,2043.743,349.653
877,1826.681,442.68,1842.185,411.671
879,1749.159,303.14,1718.15,489.193
879,1826.681,442.68,1935.212,442.68
880,1935.212,458.184,1950.716,411.671
882,1935.212,349.653,1733.655,411.671
882,1997.229,411.671,1826.681,489.193
882,1935.212,442.68,2028.238,520.202
883,1826.681,349.653,2028.238,303.14
883,1811.177,411.671,1826.681,489.193
885,1935.212,489.193,1826.681,473.689
887,1764.663,303.14,1935.212,442.68
887,1888.699,520.202,1966.221,411.671
888,1718.15,442.68,1935.212,504.697
898,1718.15,504.697,1935.212,442.68
898,1888.699,520.202,2043.743,489.193
899,1857.69,303.14,1873.194,520.202
900,1718.15,396.167,1826.681,427.175
901,1966.221,411.671,1718.15,473.689
901,2043.743,504.697,2043.743,427.175
902,2012.734,411.671,2043.743,489.193
902,1935.212,489.193,1718.15,427.175
902,1780.168,411.671,1950.716,411.671
903,1873.194,303.14,1826.681,334.149
907,2012.734,411.671,1904.203,520.202
907,1764.663,303.14,1826.681,473.689
911,1826.681,396.167,1935.212,473.689
912,1857.69,303.14,1981.725,303.14
912,1733.655,303.14,1950.716,520.202
913,1935.212,365.158,1718.15,365.158
916,1733.655,411.671,2043.743,334.149
916,1733.655,520.202,1950.716,411.671
919,1826.681,380.662,1826.681,349.653
920,1826.681,334.149,1981.725,411.671
920,2043.743,458.184,1718.15,396.167
920,1718.15,334.149,1842.185,520.202
922,1780.168,303.14,1718.15,489.193
923,1826.681,349.653,1935.212,365.158
924,1749.159,303.14,1811.177,520.202
926,1718.15,473.689,1826.681,396.167
926,2028.238,303.14,1919.707,520.202
926,1811.177,520.202,1997.229,411.671
928,1950.716,520.202,1780.168,303.14
930,1842.185,303.14,1826.681,396.167
930,2012.734,303.14,1904.203,303.14
932,2043.743,489.193,2043.743,380.662
932,1950.716,303.14,2043.743,473.689
934,1826.681,458.184,1842.185,303.14
935,1733.655,303.14,1826.681,504.697
935,1842.185,303.14,2028.238,303.14
936,1842.185,303.14,1811.177,303.14
936,1780.168,411.671,2043.743,334.149
937,1919.707,520.202,1997.229,303.14
939,1718.15,504.697,2012.734,411.671
942,1826.681,318.645,1780.168,520.202
942,1826.681,380.662,1981.725,520.202
943,1718.15,489.193,1826.681,427.175
944,2043.743,427.175,1826.681,365.158
945,2043.743,427.175,1997.229,411.671
949,1733.655,303.14,1826.681,458.184
950,1873.194,520.202,1795.672,411.671
951,1873.194,303.14,1811.177,303.14
951,1795.672,303.14,1935.212,504.697
953,1826.681,504.697,1981.725,411.671
955,1950.716,520.202,1826.681,380.662
957,1935.212,365.158,2043.743,473.689
958,1826.681,504.697,1966.221,303.14
958,1764.663,303.14,1935.212,458.184
958,1764.663,520.202,1842.185,303.14
958,1749.159,411.671,1950.716,411.671
959,1826.681,334.149,1981.725,411.671
960,1888.699,411.671,1842.185,303.14
961,1950.716,520.202,1935.212,318.645
961,1718.15,318.645,1733.655,411.671
962,1811.177,411.671,1826.681,427.175
962,1795.672,411.671,1718.15,504.697
965,1826.681,473.689,1842.185,411.671
966,1718.15,458.184,1718.15,504.697
966,1966.221,520.202,1842.185,520.202
967,1842.185,411.671,1873.194,411.671
968,1873.194,520.202,1950.716,411.671
971,1764.663,411.671,1718.15,380.662
971,1935.212,504.697,1733.655,303.14
971,2043.743,427.175,1733.655,411.671
972,2043.743,349.653,1997.229,520.202
973,1935.212,473.689,1935.212,427.175
973,2043.743,489.193,1873.194,303.14
974,1966.221,303.14,1935.212,334.149
976,1935.212,442.68,1733.655,411.671
976,1733.655,303.14,1764.663,303.14
976,2043.743,365.158,1733.655,520.202
977,1888.699,303.14,1826.681,334.149
979,1718.15,334.149,2028.238,411.671
981,2012.734,520.202,1718.15,458.184
982,2043.743,504.697,1826.681,489.193
983,1935.212,473.689,1826.681,396.167
984,1749.159,411.671,1826.681,473.689
984,1873.194,520.202,1733.655,411.671
985,1966.221,303.14,1935.212,442.68
985,1749.159,411.671,1981.725,303.14
988,1764.663,520.202,1935.212,473.689
988,1997.229,411.671,2043.743,489.193
